Restaurant,State,City,Zip-Code,Phone,Address,Longitude,Latitude,Source
Arby's,GA,Roswell,30075-2500,770-642-2424,"665 W Crossville Rd Roswell, GA, 30075-2500",-84.38084,34.058754,https://www.menuism.com/restaurants/arbys-roswell-81016
Arby's,GA,Roswell,30076,770-518-7619,"1010 Mansell Rd Roswell, GA, 30076",-84.3278116,34.0425593,https://www.menuism.com/restaurants/arbys-roswell-501535
Arby's,GA,Roswell,30076,770-587-1336,"1579 Holcomb Bridge Rd Roswell, GA, 30076",-84.313957,34.018674,https://www.menuism.com/restaurants/arbys-roswell-662751
Arby's,GA,Roswell,30076-1426,678-352-9020,"10601 Alpharetta Hwy Roswell, GA, 30076-1426",-84.3430341,34.0387477,https://www.menuism.com/restaurants/arbys-roswell-77507
Arby's,GA,Royston,30662,706-245-4077,"1087 Franklin Springs St Royston, GA, 30662",-83.128114,34.285067,https://www.menuism.com/restaurants/arbys-royston-619732
Arby's,GA,Sandy Springs,30328-3100,404-256-4462,"6555 Roswell Rd Ne Sandy Springs, GA, 30328-3100",-84.379691,33.934154,https://www.menuism.com/restaurants/arbys-sandy-springs-61307
Arby's,GA,Savannah,31404,912-238-4601,"2635 Skidaway Rd Savannah, GA, 31404",-81.064242,32.041646,https://www.menuism.com/restaurants/arbys-savannah-290643
Arby's,GA,Savannah,31405,912-355-5655,"12 E De Renne Ave Savannah, GA, 31405",-81.1104639,32.0288483,https://www.menuism.com/restaurants/arbys-savannah-290280
Arby's,GA,Savannah,31406,912-354-8657,"307 Mall Blvd Savannah, GA, 31406",-81.113336,32.003349,https://www.menuism.com/restaurants/arbys-savannah-329325
Arby's,GA,Savannah,31415,912-964-8090,"220 Way St Savannah, GA, 31415",-81.1180631,32.0847834,https://www.menuism.com/restaurants/arbys-savannah-333655
Arby's,GA,Savannah,31419,912-927-4687,"11411 Abercorn St Savannah, GA, 31419",-81.14792,31.980927,https://www.menuism.com/restaurants/arbys-savannah-397668
Arby's,GA,Smyrna,30080-1349,770-435-7997,"2217 S Cobb Dr Se Smyrna, GA, 30080-1349",-84.540078,33.899019,https://www.menuism.com/restaurants/arbys-smyrna-61319
Arby's,GA,Smyrna,30080-7148,770-436-4433,"4950 S Cobb Dr Se Smyrna, GA, 30080-7148",-84.49263,33.830052,https://www.menuism.com/restaurants/arbys-smyrna-52315
Arby's,GA,Snellville,30078-3161,770-979-9199,"2697 Main St W Snellville, GA, 30078-3161",-84.0259787,33.8557298,https://www.menuism.com/restaurants/arbys-snellville-79196
Arby's,GA,St Marys,31558,912-882-3200,"2518 Osborne Rd St Marys, GA, 31558",-81.5685471,30.7485982,https://www.menuism.com/restaurants/arbys-st-marys-33593
Arby's,GA,Statesboro,30458,912-681-6782,"622 Fair Rd Statesboro, GA, 30458",-81.7802542,32.4318361,https://www.menuism.com/restaurants/arbys-statesboro-224696
Arby's,GA,Stockbridge,30281,678-289-2335,"1460 Hudson Bridge Rd Stockbridge, GA, 30281",-84.2354469,33.5044871,https://www.menuism.com/restaurants/arbys-stockbridge-124784
Arby's,GA,Stockbridge,30281,770-389-4936,"7407 Davidson Cir W Stockbridge, GA, 30281",-84.2667086,33.5522632,https://www.menuism.com/restaurants/arbys-stockbridge-153903
Arby's,GA,Stone Mountain,30083-2852,404-298-0010,"6006 Memorial Dr Stone Mountain, GA, 30083-2852",-84.193374,33.802773,https://www.menuism.com/restaurants/arbys-stone-mountain-53272
Arby's,GA,Stone Mountain,30087-6401,770-465-6727,"5245 Stone Mountain Hwy Stone Mountain, GA, 30087-6401",-84.1103041,33.8236124,https://www.menuism.com/restaurants/arbys-stone-mountain-69501
Arby's,GA,Stone Mountain,30088-2718,770-987-1899,"1267 S Hairston Rd Stone Mountain, GA, 30088-2718",-84.197197,33.758539,https://www.menuism.com/restaurants/arbys-stone-mountain-52870
Arby's,GA,Suwanee,30024,678-947-8242,"3595 Peachtree Pkwy Suwanee, GA, 30024",-84.165474,34.073009,https://www.menuism.com/restaurants/arbys-suwanee-195468
Arby's,GA,Suwanee,30024-3111,770-614-4511,"2920 Lawrenceville Suwanee Rd Suwanee, GA, 30024-3111",-84.046237,34.027292,https://www.menuism.com/restaurants/arbys-suwanee-90278
Arby's,GA,Thomasville,31792,229-226-5438,"2826 E Pinetree Blvd Thomasville, GA, 31792",-83.9502225,30.8521394,https://www.menuism.com/restaurants/arbys-thomasville-139106
Arby's,GA,Thomson,30824,760-597-1101,"1825 Washington Rd Thomson, GA, 30824",-82.5041894,33.5215878,https://www.menuism.com/restaurants/arbys-thomson-104799
Arby's,GA,Tifton,31794,229-382-7675,"810 2nd St W Tifton, GA, 31794",-83.5250047,31.4578533,https://www.menuism.com/restaurants/arbys-tifton-226770
Arby's,GA,Toccoa,30577,706-886-7264,"1206 Big A Rd Toccoa, GA, 30577",-83.317454,34.564531,https://www.menuism.com/restaurants/arbys-toccoa-641291
Arby's,GA,Toccoa,30577,706-886-7264,"818 Big A Rd S Toccoa, GA, 30577",-83.3032903,34.5682656,https://www.menuism.com/restaurants/arbys-toccoa-211597
Arby's,GA,Tucker,30084-1705,770-938-6682,"6334 Lawrenceville Hwy Tucker, GA, 30084-1705",-84.186531,33.867042,https://www.menuism.com/restaurants/arbys-tucker-59781
Arby's,GA,Tucker,30084-4620,770-491-3379,"4037 Lawrenceville Hwy Tucker, GA, 30084-4620",-84.216678,33.849957,https://www.menuism.com/restaurants/arbys-tucker-57600
Arby's,GA,Tybee Island,31328,912-786-6239,"1601 Butler Ave Tybee Island, GA, 31328",-80.84951,31.991732,https://www.menuism.com/restaurants/arbys-tybee-island-650443
Arby's,GA,Union City,30291-2000,770-964-6134,"4615 Jonesboro Rd Union City, GA, 30291-2000",-84.539189,33.568677,https://www.menuism.com/restaurants/arbys-union-city-65101
Arby's,GA,Valdosta,31601,912-244-2048,"1202 N Saint Augustine Rd Valdosta, GA, 31601",-83.32515,30.841883,https://www.menuism.com/restaurants/arbys-valdosta-62706
Arby's,GA,Valdosta,31602,912-247-2961,"2916 N Ashley St Valdosta, GA, 31602",-83.289379,30.871202,https://www.menuism.com/restaurants/arbys-valdosta-12031
Arby's,GA,Vidalia,30474,912-538-7900,"3195 E 1st St Vidalia, GA, 30474",-82.379205,32.207279,https://www.menuism.com/restaurants/arbys-vidalia-282846
Arby's,GA,Villa Rica,30180-2317,770-459-2440,"122 Carrollton Villa Rica Hwy Villa Rica, GA, 30180-2317",-84.938805,33.7198645,https://www.menuism.com/restaurants/arbys-villa-rica-89575
Arby's,GA,Warner Robins,31088,478-923-0418,"103 Russell Pkwy Warner Robins, GA, 31088",-83.6236179,32.5938398,https://www.menuism.com/restaurants/arbys-warner-robins-405277
Arby's,GA,Warner Robins,31093,478-923-4315,"2061 Watson Blvd Warner Robins, GA, 31093",-83.6533359,32.6183122,https://www.menuism.com/restaurants/arbys-warner-robins-89563
Arby's,GA,Waycross,31503,912-284-0745,"2469 Memorial Dr Waycross, GA, 31503",-82.322173,31.1963041,https://www.menuism.com/restaurants/arbys-waycross-38628
Arby's,GA,Winder,30680-1914,770-867-6810,"46 E May St Winder, GA, 30680-1914",-83.7190258,33.9884214,https://www.menuism.com/restaurants/arbys-winder-96669
Arby's,GA,Woodstock,30188-3812,770-926-8777,"100 Indian Valley Dr Woodstock, GA, 30188-3812",-84.527703,34.0860971,https://www.menuism.com/restaurants/arbys-woodstock-85927
Arby's,GA,Woodstock,30188-4481,770-926-6647,"12180 Highway 92 Woodstock, GA, 30188-4481",-84.481371,34.087198,https://www.menuism.com/restaurants/arbys-woodstock-18689
Arby's,HI,Aiea,96701,808-487-2729,"98-1005 Moanalua Rd, Spc 238 Aiea, HI, 96701",-157.941724,21.386178,https://www.menuism.com/restaurants/arbys-aiea-370477
Arby's,HI,Hilo,96720-5265,808-959-1166,"111 E Puainako St Hilo, HI, 96720-5265",-155.063818,19.695404,https://www.menuism.com/restaurants/arbys-hilo-640491
Arby's,HI,Honolulu,96814,808-949-3382,"1450 Ala Moana Blvd Ste 1298 Honolulu, HI, 96814",-157.842757,21.289563,https://www.menuism.com/restaurants/arbys-honolulu-52796
Arby's,HI,Kailua,96734,808-261-2027,"6 Hoolai St Kailua, HI, 96734",-157.744379,21.394185,https://www.menuism.com/restaurants/arbys-kailua-314483
Arby's,HI,Kaneohe,96744,808-247-4412,"46-056 Kamehameha Hwy Kaneohe, HI, 96744",-157.7840019,21.3780658,https://www.menuism.com/restaurants/arbys-kaneohe-60748
Arby's,HI,Waipahu,96797,808-677-5342,"94-866 Moloalo St Waipahu, HI, 96797",-158.00243,21.385133,https://www.menuism.com/restaurants/arbys-waipahu-91771
Arby's,IA,Altoona,50009,515-957-9556,"3553 8th St Sw Altoona, IA, 50009",-93.504689,41.64437,https://www.menuism.com/restaurants/arbys-altoona-57219
Arby's,IA,Ames,50010,515-233-1670,"2720 E 13th St Ames, IA, 50010",-93.5788414,42.0344447,https://www.menuism.com/restaurants/arbys-ames-120030
Arby's,IA,Ames,50010,515-232-0867,"409 S Duff Ave Ames, IA, 50010",-93.6103687,42.0186789,https://www.menuism.com/restaurants/arbys-ames-161190
Arby's,IA,Ankeny,50021,515-964-1135,"1017 E 1st St Ankeny, IA, 50021",-93.58211,41.731295,https://www.menuism.com/restaurants/arbys-ankeny-123020
Arby's,IA,Bettendorf,52722,563-823-0115,"3525 Middle Rd Bettendorf, IA, 52722",-90.48306,41.551627,https://www.menuism.com/restaurants/arbys-bettendorf-23445
Arby's,IA,Burlington,52601,319-754-8046,"405 S Roosevelt Ave Burlington, IA, 52601",-91.141555,40.8076564,https://www.menuism.com/restaurants/arbys-burlington-311347
Arby's,IA,Carroll,51401,712-775-2729,"1515 Plaza Dr Carroll, IA, 51401",-94.84716,42.064487,https://www.menuism.com/restaurants/arbys-carroll-609585
Arby's,IA,Cedar Falls,50613,319-266-3627,"6018 University Ave Cedar Falls, IA, 50613",-92.4302153,42.5131363,https://www.menuism.com/restaurants/arbys-cedar-falls-254487
Arby's,IA,Cedar Rapids,52402,319-393-7447,"235 Collins Rd Ne Cedar Rapids, IA, 52402",-91.626383,42.0276653,https://www.menuism.com/restaurants/arbys-cedar-rapids-204590
Arby's,IA,Cedar Rapids,52402,319-366-2566,"1417 1st Ave Se Cedar Rapids, IA, 52402",-91.6536109,41.9873378,https://www.menuism.com/restaurants/arbys-cedar-rapids-353571
Arby's,IA,Cedar Rapids,52402-1802,319-832-1020,"2635 Blairs Ferry Rd Cedar Rapids, IA, 52402-1802",-91.681618,42.034721,https://www.menuism.com/restaurants/arbys-cedar-rapids-524532
Arby's,IA,Cedar Rapids,52404,319-366-5357,"1333 Edgewood Rd Sw Cedar Rapids, IA, 52404",-91.716042,41.9648916,https://www.menuism.com/restaurants/arbys-cedar-rapids-394720
Arby's,IA,Clear Lake,50428,641-357-3462,"1212 N 24th St Clear Lake, IA, 50428",-93.3593797,43.1459424,https://www.menuism.com/restaurants/arbys-clear-lake-280356
Arby's,IA,Clinton,52732,563-243-2547,"2601 Lincoln Way Clinton, IA, 52732",-90.2486233,41.8155079,https://www.menuism.com/restaurants/arbys-clinton-77987
Arby's,IA,Clive,50325,515-987-2999,"15701 Hickman Rd Clive, IA, 50325",-93.8243703,41.6148375,https://www.menuism.com/restaurants/arbys-clive-116691
Arby's,IA,Coralville,52241,319-351-2729,"801 1st Ave Coralville, IA, 52241",-91.565845,41.6803072,https://www.menuism.com/restaurants/arbys-coralville-233860
Arby's,IA,Coralville,52241,319-625-2333,"1451 Coral Ridge Ave Ste 614 Coralville, IA, 52241",-91.6084004,41.691225,https://www.menuism.com/restaurants/arbys-coralville-265962
Arby's,IA,Council Bluffs,51501,712-322-0370,"2647 S 24th St Council Bluffs, IA, 51501",-95.8791314,41.2357339,https://www.menuism.com/restaurants/arbys-council-bluffs-93014
Arby's,IA,Council Bluffs,51501,712-328-1637,"3313 W Broadway Council Bluffs, IA, 51501",-95.8980811,41.261935,https://www.menuism.com/restaurants/arbys-council-bluffs-46523
Arby's,IA,Council Bluffs,51503,712-322-3103,"1751 Madison Ave Ste 432 Council Bluffs, IA, 51503",-95.824481,41.246687,https://www.menuism.com/restaurants/arbys-council-bluffs-8783
Arby's,IA,Davenport,52806,563-391-9106,"3410 N Brady St Davenport, IA, 52806",-90.5691267,41.5539634,https://www.menuism.com/restaurants/arbys-davenport-132122
Arby's,IA,Davenport,52807,563-344-2111,"3150 E 53rd St Davenport, IA, 52807",-90.5278432,41.5748731,https://www.menuism.com/restaurants/arbys-davenport-159342
Arby's,IA,Des Moines,50310,515-254-0590,"974 Merle Hay Mall Des Moines, IA, 50310",-93.6985278,41.6329238,https://www.menuism.com/restaurants/arbys-des-moines-395783
Arby's,IA,Des Moines,50310,515-254-0590,"3800 Merle Hay Rd Des Moines, IA, 50310",-93.699661,41.630827,https://www.menuism.com/restaurants/arbys-des-moines-639105
Arby's,IA,Des Moines,50310-1412,515-270-9800,"4404 Merle Hay Rd Des Moines, IA, 50310-1412",-93.6977486,41.6265852,https://www.menuism.com/restaurants/arbys-des-moines-310568
Arby's,IA,Des Moines,50313,515-266-8853,"3917 E 14th St Des Moines, IA, 50313",-93.600447,41.6317512,https://www.menuism.com/restaurants/arbys-des-moines-47934
Arby's,IA,Des Moines,50315,515-287-6831,"1250 E Army Post Rd Des Moines, IA, 50315",-93.6004816,41.5263928,https://www.menuism.com/restaurants/arbys-des-moines-73745
Arby's,IA,Des Moines,50316,515-265-1957,"208 Johnson Ct Des Moines, IA, 50316",-93.596495,41.587977,https://www.menuism.com/restaurants/arbys-des-moines-4679
Arby's,IA,Dubuque,52001,563-557-0531,"10 Main St Dubuque, IA, 52001",-90.6623327,42.4919634,https://www.menuism.com/restaurants/arbys-dubuque-186634
Arby's,IA,Dubuque,52002,563-582-8629,"1755 John F Kennedy Rd Dubuque, IA, 52002",-90.7213091,42.5018627,https://www.menuism.com/restaurants/arbys-dubuque-186987
Arby's,IA,Evansdale,50707,319-234-0085,"400 Evansdale Dr Evansdale, IA, 50707",-92.251972,42.458911,https://www.menuism.com/restaurants/arbys-evansdale-610116
Arby's,IA,Holland,50642,319-824-2729,"16250 N Ave Holland, IA, 50642",-92.768811,42.4687739,https://www.menuism.com/restaurants/arbys-holland-212261
Arby's,IA,Indianola,50125,515-961-2856,"408 N Jefferson Way Indianola, IA, 50125",-93.5583815,41.3634562,https://www.menuism.com/restaurants/arbys-indianola-107170
Arby's,IA,Iowa City,52246,319-887-1041,"3 Highway 1 W Iowa City, IA, 52246",-91.714813,41.29897,https://www.menuism.com/restaurants/arbys-iowa-city-295545
Arby's,IA,Le Mars,51031,712-546-6545,"1205 Hawkeye Ave Sw Le Mars, IA, 51031",-96.1853543,42.778932,https://www.menuism.com/restaurants/arbys-le-mars-360749
Arby's,IA,Marshalltown,50158,641-752-0321,"2500 S Center St Marshalltown, IA, 50158",-92.9122211,42.0168074,https://www.menuism.com/restaurants/arbys-marshalltown-201308
Arby's,IA,Mason City,50401,515-423-2264,"2401 4th St Sw Mason City, IA, 50401",-93.2365213,43.1482938,https://www.menuism.com/restaurants/arbys-mason-city-227195
Arby's,IA,Missouri Valley,51555,712-642-5722,"123 Willow Rd Missouri Valley, IA, 51555",-95.9113812,41.5551266,https://www.menuism.com/restaurants/arbys-missouri-valley-165136
Arby's,IA,Missouri Valley,51555,712-642-5722,"321 Willow Rd Missouri Valley, IA, 51555",-95.911349,41.551552,https://www.menuism.com/restaurants/arbys-missouri-valley-620802
Arby's,IA,Muscatine,52761,563-262-4009,"412 Cleveland St Muscatine, IA, 52761",-91.028252,41.451951,https://www.menuism.com/restaurants/arbys-muscatine-61475
Arby's,IA,Newton,50208-9485,641-792-1444,"400 Iowa Speedway Dr Newton, IA, 50208-9485",-93.014262,41.696227,https://www.menuism.com/restaurants/arbys-newton-291985
Arby's,IA,Osceola,50213,641-342-1400,"105 Ariel Dr Osceola, IA, 50213",-93.7971295,41.0245421,https://www.menuism.com/restaurants/arbys-osceola-233332
Arby's,IA,Ottumwa,52501,515-682-2371,"1130 N Quincy Ave Ottumwa, IA, 52501",-92.4384532,41.0164938,https://www.menuism.com/restaurants/arbys-ottumwa-379714
Arby's,IA,Pella,50219,641-628-1713,"903 W 16th St Pella, IA, 50219",-92.9508495,41.4074376,https://www.menuism.com/restaurants/arbys-pella-257462
Arby's,IA,Sioux City,51101,712-233-3638,"600 4th St Sioux City, IA, 51101",-96.400729,42.4941,https://www.menuism.com/restaurants/arbys-sioux-city-681767
Arby's,IA,Sioux City,51101,712-277-2525,"919 Gordon Dr Sioux City, IA, 51101",-96.3990195,42.4898361,https://www.menuism.com/restaurants/arbys-sioux-city-404041
Arby's,IA,Sioux City,51106,712-274-1666,"5800 Gordon Dr Sioux City, IA, 51106",-96.332919,42.4756036,https://www.menuism.com/restaurants/arbys-sioux-city-311423
Arby's,IA,Sioux City,51106,712-276-8717,"4400 Sergeant Rd Sioux City, IA, 51106",-96.3521084,42.4487023,https://www.menuism.com/restaurants/arbys-sioux-city-365115
Arby's,IA,Spencer,51301,712-262-4960,"706 11th St Sw Spencer, IA, 51301",-95.152534,43.126712,https://www.menuism.com/restaurants/arbys-spencer-27526
Arby's,IA,Storm Lake,50588,712-213-9718,"1611 Lake Ave Storm Lake, IA, 50588",-95.200781,42.647307,https://www.menuism.com/restaurants/arbys-storm-lake-685387
Arby's,IA,Urbandale,50322,515-334-9010,"4920 86th St Urbandale, IA, 50322",-93.7365317,41.6497793,https://www.menuism.com/restaurants/arbys-urbandale-129241
Arby's,IA,Urbandale,50322,515-278-5416,"2919 100th St Urbandale, IA, 50322",-93.754995,41.621014,https://www.menuism.com/restaurants/arbys-urbandale-147265
Arby's,IA,Walcott,52773-8522,563-284-4110,"2998 N Plainview Rd Walcott, IA, 52773-8522",-90.783279,41.614846,https://www.menuism.com/restaurants/arbys-walcott-13997
Arby's,IA,Waterloo,50702,319-233-4147,"3657 Kimball Ave Waterloo, IA, 50702",-92.3565711,42.4592071,https://www.menuism.com/restaurants/arbys-waterloo-302894
Arby's,IA,West Des Moines,50266,515-225-4874,"7241 Vista Dr West Des Moines, IA, 50266",-93.8068936,41.5891742,https://www.menuism.com/restaurants/arbys-west-des-moines-300528
Arby's,IA,West Des Moines,50266,515-440-3599,"1700 22nd St West Des Moines, IA, 50266",-93.73693,41.597971,https://www.menuism.com/restaurants/arbys-west-des-moines-323019
Arby's,IA,Williamsburg,52361,319-668-9338,"335 E Evans St Williamsburg, IA, 52361",-92.0065628,41.6897851,https://www.menuism.com/restaurants/arbys-williamsburg-282055
Arby's,ID,Blackfoot,83221,208-785-0174,"1243 Parkway Dr Blackfoot, ID, 83221",-112.3590378,43.1961508,https://www.menuism.com/restaurants/arbys-blackfoot-330081
Arby's,ID,Boise,83704,208-672-8807,"989 N Milwaukee St Boise, ID, 83704",-116.284235,43.613677,https://www.menuism.com/restaurants/arbys-boise-35444
Arby's,ID,Boise,83704,208-376-4448,"5941 W Fairview Ave Boise, ID, 83704",-116.255376,43.61865,https://www.menuism.com/restaurants/arbys-boise-319327
Arby's,ID,Boise,83705,208-344-0300,"3500 S Findley Ave Boise, ID, 83705",-116.187163,43.570963,https://www.menuism.com/restaurants/arbys-boise-52532
Arby's,ID,Burley,83318,208-678-8426,"594 N Overland Ave Burley, ID, 83318",-113.793414,42.546084,https://www.menuism.com/restaurants/arbys-burley-7564
Arby's,ID,Coeur D Alene,83814,208-765-1958,"604 W Appleway Ave Coeur D Alene, ID, 83814",-116.794426,47.70076,https://www.menuism.com/restaurants/arbys-coeur-d-alene-598078
Arby's,ID,Garden City,83714,208-672-8806,"8117 W Chinden Blvd Garden City, ID, 83714",-116.282011,43.649273,https://www.menuism.com/restaurants/arbys-garden-city-64677
Arby's,ID,Hayden,83835,208-762-3653,"181 W Prairie Ave Hayden, ID, 83835",-116.789387,47.744815,https://www.menuism.com/restaurants/arbys-hayden-152315
Arby's,ID,Idaho Falls,83402,208-542-6066,"1547 W Broadway St Idaho Falls, ID, 83402",-112.0606675,43.4967616,https://www.menuism.com/restaurants/arbys-idaho-falls-122757
Arby's,ID,Idaho Falls,83404,208-524-2521,"2130 E 17th St Idaho Falls, ID, 83404",-111.9919408,43.4822843,https://www.menuism.com/restaurants/arbys-idaho-falls-181453
Arby's,ID,Lewiston,83501,208-798-8000,"250 Thain Rd Lewiston, ID, 83501",-116.974,46.3795,https://www.menuism.com/restaurants/arbys-lewiston-685644
Arby's,ID,Lewiston,83501,208-798-8000,"248 Thain Rd Lewiston, ID, 83501",-116.982915,46.385218,https://www.menuism.com/restaurants/arbys-lewiston-246210
Arby's,ID,Lewiston,83501,208-746-7227,"721 21st St Lewiston, ID, 83501",-117.001721,46.41255,https://www.menuism.com/restaurants/arbys-lewiston-627305
Arby's,ID,Meridian,83642,208-855-9599,"1270 N Eagle Rd Meridian, ID, 83642",-116.3545008,43.6159578,https://www.menuism.com/restaurants/arbys-meridian-270496
Arby's,ID,Moscow,83843,208-882-4223,"150 Peterson Dr Moscow, ID, 83843",-117.0162764,46.7337631,https://www.menuism.com/restaurants/arbys-moscow-255089
Arby's,ID,Mountain Home,83647,208-587-4944,"1050 Highway 20 Mountain Home, ID, 83647",-115.66237,43.14192,https://www.menuism.com/restaurants/arbys-mountain-home-672733
Arby's,ID,Nampa,83651,208-442-2969,"1360 Caldwell Blvd Nampa, ID, 83651",-116.5976975,43.6017963,https://www.menuism.com/restaurants/arbys-nampa-272871
